uid,latitude,longitude,date,split
mlzh,41.80691,-77.19744,30/08/2021,test
mmam,42.253333,-81.106667,26/04/2015,test
mmbj,36.7081,-121.6,28/05/2013,test
mmbo,36.9767,-121.51,14/12/2021,test
mmdd,35.89899687,-79.06982691,18/10/2016,train
mmet,38.2621,-121.651,19/12/2018,train
mmfc,39.6242,-122.197,03/12/2014,test
mmfg,37.2141,-120.561,11/06/2019,train
mmhd,37.9475,-121.743,15/04/2014,train
mmhj,43.771667,-77.438333,14/08/2016,test
mmig,39.274159,-79.959997,25/07/2017,test
mmiq,35.48,-79.05891975,11/08/2021,train
mmix,38.814,-86.08063972,22/08/2016,train
mmjs,35.64383012,-79.27904888,04/11/2019,train
mmmi,35.70775859,-79.16030867,13/07/2016,train
mmmn,47.88285,-116.8756,03/08/2017,test
mmom,35.55,-78.02,27/05/2020,test
mmop,36.17,-79.05540995,23/06/2020,train
mmpb,37.5394,-121.122,05/12/2019,train
mmqw,38.3144,-121.577,29/07/2019,train
mmsi,37.3079,-120.782,29/01/2021,train
mmuz,41.33056393,-85.38360833,24/05/2016,train
mmvo,39.1853,-121.704,24/11/2018,train
mmwy,39.21067,-96.97298,26/10/2015,train
mmxv,36.9893,-121.533,29/11/2018,test
mmyf,35.64236631,-79.28176775,13/08/2020,train
mmyh,35.47745,-76.81692,09/06/2014,test
mmyx,36.2,-76.72,05/06/2019,test
mnaw,39.80482,-99.93915,18/06/2018,train
mndj,37.6106,-121.229,13/04/2021,train
mndv,38.76050002,-75.20283333,16/09/2020,train
mnfy,41.36475,-75.299,20/08/2019,train
mnfz,39.89305,-98.0676,15/06/2015,test
mngb,37.1145,-120.89,13/08/2013,train
mngi,35.72535089,-79.12763287,13/06/2017,train
mnhi,41.408881,-80.751385,08/06/2018,test
mnht,35.66477587,-79.24014441,11/04/2018,train
mniz,41.992305,-78.929219,12/10/2017,train
mnkc,44.847993,-93.476318,01/03/2013,train
mnke,37.9674,-121.464,20/04/2021,train
mnlm,41.55087787,-86.36162603,29/08/2017,train
mnne,42.052142,-78.876608,09/09/2015,train
mnoa,35.66091674,-79.24731232,18/05/2020,train
mnof,35.72332818,-79.13138984,21/05/2018,train
mnom,37.2486,-120.851,08/05/2018,train
mnor,44.453333,-82.341667,08/08/2015,train
mnpc,40.456103,-79.453608,17/07/2018,test
mnph,38.51613412,-95.70697032,19/08/2019,test
mnpj,35.87924483,-78.91174157,22/06/2015,train
mnpt,37.9286,-121.561,18/02/2016,train
mnrc,41.29343,-75.0444,21/09/2020,train
mnrf,41.992305,-78.929219,23/08/2016,train
mnrq,36.7723,-121.788,29/05/2013,test
mnrx,36.7081,-121.6,25/04/2018,test
mnsa,39.21067,-96.97298,18/07/2016,train
mnsb,37.6003,-121.224,10/06/2014,train
mnsy,39.3992,-99.42481,10/07/2017,train
mntx,37.2583,-120.475,14/10/2020,train
mnuj,36.482,-79.04240883,14/07/2014,test
mnuz,35.71002084,-79.15610679,13/07/2016,train
mnwx,38.50599116,-95.70822548,20/08/2018,test
mnzb,38.2996,-121.383,21/08/2019,train
moak,35.5,-77.04,17/07/2019,test
mobv,32.43749,-104.2248,05/06/2013,train
mock,35.71526393,-79.14636831,22/06/2016,train
mocy,35.61133,-78.97512484,08/06/2016,train
modd,35.87371675,-78.86749756,11/03/2020,train
mofh,36.21,-76.73,29/06/2021,test
mofz,35.8,-79.0395911,16/08/2017,train
mogw,40.48477,-78.27506,27/07/2021,test
mogx,37.4806,-121.031,09/12/2016,train
moic,35.72338141,-79.13129097,21/05/2018,train
moih,35.87530064,-78.88017421,10/12/2020,train
moio,35.79,-79.02214094,18/04/2017,train
moiu,37.3123,-120.415,14/07/2021,train
mojc,35.794,-79.01714812,07/12/2015,train
mojg,48.0735,-86.59,18/08/2013,test
moky,36.0745,-119.15,15/05/2017,test
molf,44.87302,-93.556776,08/08/2013,train
moqs,35.70757228,-79.16065471,10/08/2016,train
more,39.11775544,-94.63771926,18/10/2021,test
morf,37.0062,-120.6,13/08/2019,test
morg,36.045,-79.09134839,27/06/2013,train
morx,35.98,-78.83245034,20/04/2021,train
mosb,36.03,-78.68430747,24/06/2020,train
mosd,35.6695399,-79.23129574,24/09/2015,train
moti,39.81027,-76.0605,25/08/2021,train
motj,36.428,-79.07548011,26/08/2014,test
motv,35.64595929,-79.27509417,07/11/2018,train
mous,40.47027,-79.366941,28/07/2015,test
move,41.6949,-75.13155,08/09/2017,train
mowi,37.4363,-120.036,08/08/2017,test
mowq,38.2408,-121.152,09/02/2015,train
mowu,40.37991,-76.03215,14/10/2020,train
moxh,35.95,-76.61,21/07/2021,test
moyi,35.62645073,-79.31132921,17/02/2016,train
mozk,43.89,-82.056667,07/08/2013,train
mozw,37.6003,-121.224,01/11/2016,train
mpav,38.70408332,-75.07568333,21/08/2019,train
mpaz,35.70291471,-79.16930564,15/07/2014,train
mpbd,42.281667,-81.671667,10/08/2013,test
mpbf,35.65375739,-79.26061004,27/01/2015,train
mpch,35.68779757,-79.19738409,10/12/2020,train
mpci,37.7705,-121.292,21/07/2021,train
mpcq,37.2486,-120.851,10/08/2021,train
mpcx,40.70249154,-85.935575,20/07/2020,train
mpcz,35.65436,-79.00892926,13/07/2016,train
mpdx,39.16522,-96.91105,27/07/2015,train
mpeh,35.62892589,-79.30673186,11/02/2015,train
mpeu,35.68225,-79.07802,12/11/2015,train
mpfb,35.63877333,-79.28844132,24/03/2015,train
mpfj,35.69785792,-79.17869808,25/11/2014,train
mpgc,37.8189,-121.358,16/10/2018,train
mpgh,40.926462,-79.290859,12/07/2017,test
mpgp,36.17,-79.05526165,23/06/2020,train
mphj,37.2486,-120.851,10/03/2020,train
mphl,37.2953,-120.85,12/05/2015,train
mpia,40.969888,-80.369248,08/08/2019,test
mpjf,35.68212865,-79.20791351,19/07/2016,train
mpjg,36.5597,-121.51,29/11/2018,test
mpjs,34.6439,-120.43,09/12/2020,test
mplg,41.267694,-80.470129,12/04/2016,test
mpln,34.965,-79.08279633,15/06/2016,test
mpmd,38.0826,-121.241,07/03/2016,train
mpmn,35.88135669,-78.92864378,24/05/2016,train
mpnb,45.75,-83.916667,02/04/2018,train
mpnt,42.733333,-87,04/08/2015,train
mpnx,41.61189,-106.0938,28/09/2021,test
mppo,35.72596303,-79.12649589,12/08/2014,train
mpsd,41.497974,-80.458755,20/09/2016,test
mpss,37.74668,-97.77936,13/09/2021,train
mpte,37.3222,-122.084,28/10/2019,train
mptm,34.6721,-120.492,28/04/2015,test
mptt,37.6667,-120.898,10/08/2021,train
mpur,39.845,-95.376,30/10/2017,test
mpus,35.65436,-79.011912,24/08/2016,train
mpvj,35.62759516,-79.30920356,23/07/2015,train
mpvv,35.89228863,-79.01613755,17/06/2021,train
mpvz,38.86469213,-96.18762946,13/08/2018,train
mpwq,35.65838835,-79.25200854,12/10/2021,train
mpxk,36.7025,-121.709,27/09/2017,test
mpyl,38.84759761,-97.58813777,06/08/2018,train
mpzw,39.07775,-96.9059,15/07/2020,train
mqao,35.89039418,-79.00097528,10/06/2020,train
mqba,38.307,-121.794,18/11/2014,train
mqbz,38.2399,-121.565,25/10/2017,train
mqcg,35.66405728,-79.24147912,18/10/2018,train
mqck,35.71981504,-79.13791512,22/07/2013,train
mqcl,39.4981,-84.98684167,18/05/2021,test
mqcx,35.72048,-79.0778035,14/10/2015,train
mqcz,35.98,-78.83095897,09/12/2020,train
mqda,35.69173655,-79.19006787,13/06/2018,train
mqdw,37.1366,-120.762,08/09/2020,train
mqhh,35.063,-79.11695515,17/11/2020,test
mqiz,42.081667,-81.011667,22/04/2019,test
mqjj,35.86567307,-78.80312004,24/09/2015,train
mqmr,37.6756,-121.264,18/08/2015,train
mqpa,36.6096,-121.561,20/01/2016,test
mqqj,38.9353,-121.408,17/04/2014,train
mqqk,35.85772257,-78.7394882,15/07/2014,train
mqqn,35.70046616,-79.17385356,30/07/2013,train
mqqo,35.91384196,-79.18863948,22/07/2014,train
mqsw,35.794,-79.01635717,24/09/2015,train
mqsz,38.785,-121.653,18/11/2020,train
mqth,35.66514848,-79.23945233,21/02/2018,train
mqtu,36.3386,-119.457,25/06/2014,test
mqty,36.13,-79.11230836,01/07/2019,train
mqtz,38.1156,-121.494,21/07/2015,train
mqva,35.89486634,-79.03676819,06/05/2015,train
mqvf,38.78199034,-85.69828611,31/05/2016,train
mqwc,36.6568,-121.614,28/01/2021,test
mqwo,35.69477062,-79.18443241,21/06/2016,train
mqwr,35.71803186,-79.14122719,11/06/2018,train
mqwu,39.68623855,-95.521146,09/09/2019,test
mqxm,35.85781574,-78.74023389,15/07/2014,train
mqxu,35.794,-79.004,23/04/2013,train
mrai,36.115,-78.90975308,15/08/2013,train
mran,40.4782,-78.28088,08/11/2021,test
mrbl,37.4583,-120.967,14/03/2017,train
mrce,44.878889,-93.490833,01/03/2013,train
mrco,35.85912012,-78.75067348,29/01/2013,train
mrdi,35.70389946,-79.16747658,29/08/2019,train
mrex,41.69747,-80.106079,28/07/2020,test
mrft,44.198333,-82.503333,17/04/2019,train
mrhl,35.6782429,-79.21513086,09/08/2018,train
mrhs,34.97,-79.08487255,24/08/2021,test
mrie,35.68920815,-79.19476409,03/02/2020,train
mrkg,41.035813,-80.536034,11/09/2019,test
mrkj,40.38412,-76.04043,29/09/2021,train
mrlh,36.7723,-121.788,17/09/2019,test
mrlt,35.64933936,-79.26881607,21/11/2016,train
mrlv,35.71409288,-79.1485434,25/05/2016,train
mrmo,35.70224935,-79.17054149,12/11/2015,train
mrov,35.87294033,-78.86128351,22/08/2019,train
mrpn,36.7025,-121.709,13/05/2019,test
mrqd,36.33,-79.11562043,01/06/2020,test
mrrk,44.359408,-104.833233,09/09/2019,train
mrrt,44.20347824,-81.6594444,31/03/2017,train
mrse,35.8844313,-78.9532514,16/08/2017,train
mrsp,42.416667,-79.8,15/08/2014,test
mrto,37.5582,-121.164,08/04/2014,train
mrtq,35.67739123,-79.21671274,10/04/2019,train
mrua,40.66894,-75.83558,08/08/2017,train
mrvg,32.901948,-107.294449,16/10/2019,test
mrvm,37.8717,-121.526,11/01/2018,train
mrxk,41.294572,-80.432822,30/06/2015,test
mrxp,35.742,-79.21598129,24/09/2015,train
mryg,35.71595591,-79.14508303,12/08/2013,train
mryo,35.79,-79.02723263,18/10/2018,train
msbw,48.0825,-89.252383,13/05/2018,test
msdi,35.69296082,-79.18779391,21/06/2017,train
msdk,41.5168,-72.73,21/08/2018,test
msdp,38.6486,-97.01235,21/06/2021,train
msee,45.75,-83.916667,05/08/2019,train
msel,35.976,-78.74271951,14/05/2015,train
msen,35.69485047,-79.18428411,21/06/2016,train
mser,42.027378,-78.967089,14/09/2020,train
msfh,35.68225,-79.07802,06/08/2015,train
msfo,39.16522,-96.91105,21/07/2014,train
msfx,35.68207542,-79.20801238,19/07/2016,train
msgj,35.90036336,-79.08076364,17/05/2017,train
msjg,35.66589369,-79.23806818,16/08/2017,train
msjt,35.1245,-120.569,24/09/2019,test
msjw,37.6003,-121.224,12/04/2016,train
mske,35.79,-79.02663942,11/07/2018,train
mskf,37.3609,-120.549,15/07/2020,train
mskq,37.2764,-120.954,09/04/2013,train
mslb,37.4583,-120.967,09/10/2018,train
msna,38.307,-121.794,13/09/2021,train
msnb,36.1606,-79.09802196,27/07/2015,train
msnp,41.992305,-78.929219,23/09/2014,train
msnx,37.40742995,-95.35031082,23/08/2021,train
msnz,36.21,-76.73,26/08/2021,test
mson,36.1814,-120.049,23/03/2018,test
msop,40.38306,-76.03992,27/08/2020,train
mspc,36.17,-79.05194958,17/05/2018,train
mspe,35.98,-78.82847335,13/10/2020,train
msph,35.67510237,-79.22096406,15/05/2020,train
mspi,37.4583,-120.967,11/04/2017,train
mspk,41.932631,-78.930691,15/06/2017,train
msqa,37.9674,-121.464,21/05/2019,train
msqo,35.70568264,-79.16416451,10/08/2016,train
msqq,36.028,-78.716,12/11/2013,train
msrm,43.8183,-78.87,14/08/2018,train
msrs,36.4638,-119.223,15/12/2015,test
mssj,35.86623209,-78.80759415,07/12/2015,train
mssp,35.85787785,-78.74073101,15/07/2014,train
mssr,35.72037395,-79.136877,16/07/2019,train
mssz,36.13,-79.11062761,27/05/2020,train
mstl,35.69993387,-79.17484223,18/09/2013,train
msty,35.86669794,-78.81132258,24/05/2016,train
msuk,41.992305,-78.929219,04/10/2017,train
msuo,35.98,-78.8242478,24/06/2020,train
msux,41.840964,-79.009164,11/10/2015,train
msvk,35.70605525,-79.16347244,08/06/2016,train
mswg,36.0625,-76.00163,16/07/2013,test
msxe,35.48,-76.82,05/11/2020,test
msxh,33.67943,-81.34047,03/08/2017,train
msxk,38.0601,-121.499,11/02/2014,train
msxv,38.2361,-121.419,16/12/2016,train
mszw,32.901948,-107.294449,11/06/2020,test
mtax,35.72237005,-79.13316946,19/09/2013,train
mtcj,37.2486,-120.851,09/06/2015,train
mtdc,37.2639,-120.906,16/09/2021,train
mtdn,35.69623443,-79.18171355,24/08/2015,train
mtdv,38.3068,-121.693,10/12/2013,train
mtei,36.7518,-121.742,13/05/2019,test
mtek,35.68950091,-79.19422032,14/11/2019,train
mtey,35.74,-79.02,19/11/2020,train
mtfi,41.4245,-75.25673,14/10/2020,train
mtfm,35.89387252,-79.02881421,30/12/2014,train
mtgl,35.63060262,-79.30361753,24/08/2015,train
mtgm,35.67433054,-79.22239764,24/09/2020,train
mthu,35.64263245,-79.28127341,10/06/2020,train
mtic,36.028,-78.716,27/02/2014,train
mtjb,35.64635851,-79.27435266,18/10/2018,train
mtjc,42.733333,-87.416667,06/08/2014,train
mtkv,42.027378,-78.967089,11/08/2014,train
mtlv,39.1766,-122.189,19/11/2014,train
mtmo,35.64074281,-79.28478321,05/08/2021,train
mtmr,35.458,-78.86774612,12/08/2014,train
mtms,45.24795,-84.09623,22/06/2017,train
mtmy,41.13527,-81.127218,04/06/2019,test
mtnv,37.5477,-121.085,14/07/2020,train
mtog,35.794,-79.01042511,05/08/2014,train
mtpc,38.5901,-121.731,21/05/2014,train
mtph,36.15,-79.10593139,26/05/2020,train
mtpk,40.4782,-78.28088,27/07/2021,test
mtqr,42.11,-81.575,10/08/2013,test
mtqu,35.6274887,-79.30940129,23/07/2015,train
mtrc,35.9126618,-79.17919413,25/02/2014,train
mtrz,41.10862,-76.66263,27/07/2021,test
mtsg,45.136667,-82.983333,10/08/2014,train
mtsm,35.64356397,-79.27954322,09/01/2020,train
mttg,36.8686,-120.182,09/07/2019,test
mtts,37.2141,-120.561,06/02/2019,train
mtua,41.33266,-75.8866,23/08/2019,train
mtvc,36.9425,-121.445,30/08/2016,test
mtvo,35.98,-78.78497502,24/01/2018,train
mtwt,36.9044,-121.75,27/02/2014,test
mtwu,35.70445837,-79.16643847,13/08/2014,train
muba,35.65247989,-79.26298287,23/07/2015,train
mubs,36.039,-79.08788802,25/09/2013,train
mucd,35.95,-79.24,14/06/2018,train
mucf,35.976,-78.70941222,20/03/2013,train
mucz,36.37,-78.84910398,25/06/2019,test
muds,35.91011516,-79.15881206,12/02/2013,train
muen,35.65436,-79.00967494,13/07/2016,train
mufm,35.63738936,-79.29101188,24/08/2015,train
mufo,35.4265,-118.832,19/05/2020,test
mugf,37.40584,-87.78581,13/06/2017,train
mugk,37.4419,-121.003,07/01/2019,train
mugo,38.307,-121.794,22/01/2013,train
muin,34.9638,-120.642,26/08/2015,test
mujc,36.424,-79.07587558,26/08/2014,test
muje,37.515,-121.012,14/01/2014,train
mujp,35.66568,-79.04705562,26/05/2015,train
mujv,35.742,-79.22840938,24/05/2016,train
muka,37.8173,-122.261,17/07/2018,train
mulh,39.7533,-121.971,19/03/2014,test
muls,35.794,-79.01339114,06/05/2015,train
muly,39.58638333,-84.99486667,24/07/2017,test
mupm,37.9895,-122.068,22/07/2020,train
muqa,35.2,-79.10444837,26/06/2018,train
murf,36.432,-79.07399709,30/07/2014,test
murp,35.87505218,-78.87818572,22/10/2020,train
muum,39.02235564,-86.48165556,05/08/2019,train
muvg,35.98,-78.76906706,07/02/2017,train
muvw,35.76,-79.08160991,11/08/2020,train
muwr,44.736667,-86.721667,03/08/2018,train
muxe,35.68383199,-79.20474974,24/08/2015,train
muxt,35.67571451,-79.21982708,09/01/2020,train
mvcj,41.36712,-75.3187,14/10/2020,train
mvcr,33.513,-117.269,10/09/2014,test
mvde,36.03,-79.09090348,17/07/2018,train
mvdi,33.0483,-117.227,02/03/2015,test
mvex,36.37,-78.84786117,28/05/2019,test
mvfr,36.03,-79.09031028,03/05/2018,train
mvft,41.33056393,-85.38360833,16/07/2019,train
mvia,35.69016628,-79.19298447,11/06/2019,train
mvjx,40.397,-120.621,06/04/2016,test
mvks,35.85871638,-78.74744218,02/07/2019,train
mvlc,35.3575,-120.812,20/04/2021,test
mvli,38.76866665,-75.31788333,29/07/2020,train
mvme,34.941,-79.10182837,16/08/2016,test
mvmo,37.7705,-121.292,18/08/2015,train
mvoj,39.16522,-96.91105,29/08/2016,train
mvok,44.83649,-93.45132,03/06/2013,train
mvou,41.840964,-79.009164,16/06/2017,train
mvox,37.7705,-121.292,19/03/2013,train
mvpm,38.51301083,-95.70121672,12/08/2019,test
mvps,36.6568,-121.614,28/04/2016,test
mvqg,37.5582,-121.164,09/07/2013,train
mvqj,35.79,-79.03237375,11/03/2020,train
mvqy,38.9725,-94.67293,02/11/2017,test
mvsm,43.596667,-78.801667,13/08/2019,train
mvsw,36.5597,-121.51,17/03/2020,test
mvta,47.740833,-88.737,26/08/2014,test
mvtz,36.04,-79.08907443,11/09/2018,train
mvuu,35.79,-79.03840469,08/11/2021,train
mvuy,34.941,-79.10074083,16/05/2016,test
mvwi,36.33,-79.07384879,06/09/2018,test
mvwu,35.51,-79.09688498,11/04/2018,train
mvwv,45.136667,-82.983333,08/08/2016,train
mvxb,41.726667,-83.15,11/08/2015,test
mvxt,34.6721,-120.492,22/04/2014,test
mvzq,37.2486,-120.851,12/04/2016,train
mvzr,36.07,-79.04690732,22/07/2020,train
mwar,36.8698,-121.815,30/05/2019,test
mwby,37.6756,-121.264,09/01/2017,train
mwcb,37.3204,-120.983,26/10/2021,train
mwcc,35.6,-119.61,23/07/2013,test
mwct,43.443333,-77.438333,09/04/2017,test
mwdu,35.67768399,-79.21616897,15/01/2019,train
mwfs,35.79,-79.03128621,09/01/2020,train
mwht,35.70009356,-79.17454563,04/09/2013,train
mwiu,38.78199034,-85.69828611,11/08/2020,train
mwix,35.70743921,-79.16090188,24/08/2016,train
mwjc,36.1814,-120.049,21/01/2016,test
mwjf,35.64607,-79.02533434,13/07/2016,train
mwji,39.21155,-97.00559,05/07/2016,train
mwkz,38.307,-121.794,16/06/2015,train
mwlg,37.3204,-120.983,12/05/2020,train
mwlr,35.65490182,-79.25848438,16/07/2014,train
mwna,38.77848333,-75.30981668,11/07/2018,train
mwni,35.794,-79.01156209,25/11/2014,train
mwnj,41.890646,-78.925275,11/09/2015,train
mwny,39.07868,-96.886523,28/06/2021,train
mwnz,36.5,-79.06396201,13/06/2017,test
mwoq,35.68673299,-79.19936145,09/09/2021,train
mwou,33.2206,-117.358,09/02/2013,test
mwpv,35.66879469,-79.23267989,06/04/2016,train
mwpw,39.3092,-121.595,17/04/2019,train
mwqt,37.0062,-120.6,17/01/2020,test
mwqw,35.62476,-78.70717516,25/05/2016,train
mwsf,36.03,-78.72,18/01/2017,train
mwti,35.65719069,-79.25423307,04/06/2013,train
mwtt,35.86402707,-78.78994626,22/04/2015,train
mwve,36.14,-79.06969634,14/07/2021,train
mwwp,38.1602,-121.206,18/07/2017,train
mwwx,35.67403778,-79.22294141,19/11/2020,train
mwxb,36.8754,-121.561,26/09/2013,test
mwxq,35.976,-78.76111308,12/07/2016,train
mwyx,47.258933,-86.347717,14/05/2014,test
mwzl,47.513167,-90.148667,19/08/2013,test
mxaj,41.321201,-80.742458,04/09/2020,test
mxau,48.0825,-89.252383,04/05/2019,test
mxfd,35.04,-79.11942684,27/10/2021,test
mxfn,35.89303399,-79.02210304,12/10/2021,train
mxga,39.6242,-122.197,19/06/2019,test
mxgf,35.87011417,-78.83866438,10/01/2018,train
mxhk,41.75016,-71.40579,03/08/2017,train
mxht,38.5901,-121.731,21/05/2019,train
mxhv,35.62692979,-79.3104394,12/10/2015,train
mxjj,35.67637987,-79.21859123,14/09/2019,train
mxjp,34.97,-79.08482311,14/07/2021,test
mxkh,35.976,-78.75912459,14/06/2016,train
mxku,39.74693889,-87.07598056,13/07/2020,train
mxkz,35.43,-79.08600953,21/07/2021,train
mxlg,35.66368467,-79.2421712,06/12/2018,train
mxlt,35.64997811,-79.26762965,19/07/2016,train
mxlw,31.6674,-91.50773,21/09/2017,test
mxmu,33.4742,-117.138,29/08/2018,test
mxnn,35.87899638,-78.90975308,10/06/2015,train
mxnx,36.14,-79.06964691,14/07/2021,train
mxoi,35.66812932,-79.23391574,21/06/2016,train
mxon,38.51613412,-95.70697032,08/09/2015,test
mxos,41.48876,-85.35247,21/07/2017,train
mxoz,36.7518,-121.742,25/04/2017,test
mxpc,35.976,-78.74669649,13/08/2015,train
mxpe,47.054358,-90.7066,16/04/2016,test
mxqo,34.9454,-120.417,09/12/2020,test
mxqt,36.8698,-121.815,24/04/2014,test
mxsm,35.65743022,-79.25378816,15/05/2013,train
mxte,39.79219,-99.97105,08/07/2019,train
mxti,35.68545548,-79.20173427,11/02/2015,train
mxvj,41.840964,-79.009164,12/06/2013,train
mxwo,38.76881669,-75.19656666,07/08/2019,train
mxww,35.68074468,-79.21048407,21/03/2017,train
mxxg,35.90117084,-79.08722624,21/08/2017,train
mxyp,40.36715,-83.05952,05/09/2017,train
mxyu,33.8892,-117.562,28/02/2014,test
mxzg,41.15492,-104.82855,23/09/2021,test
mxzm,35.90620202,-79.12749327,09/01/2020,train
myap,35.79,-79.02570018,11/04/2018,train
mydg,37.9616,-122.339,23/07/2014,train
mydx,36.13,-79.06806503,18/05/2021,train
myea,42.021242,-78.95833,16/07/2013,train
myem,35.53,-79.08205482,27/06/2017,train
myeq,32.7652,-117.169,18/09/2013,test
myex,35.70171705,-79.17153016,18/05/2020,train
myfe,39.07868,-96.886523,19/08/2019,train
myfx,36.16,-79.09925781,27/05/2020,train
myfz,35.68225,-79.07802,24/09/2015,train
myhh,35.443,-78.87172311,12/08/2014,train
myhp,38.307,-121.794,10/11/2015,train
myhv,37.3583,-121.067,11/04/2017,train
myjt,37.4363,-120.036,13/05/2014,test
myla,34.20762,-78.92764953,08/06/2016,test
myma,36.8754,-121.561,27/04/2017,test
mymf,36.03,-78.68729021,16/09/2020,train
mymg,35.9000528,-79.07827802,18/04/2017,train
mynz,35.64340428,-79.27983982,03/02/2020,train
myoc,41.94279,-85.31406,12/06/2017,train
myqa,35.33,-79.41,06/08/2018,test
myqt,35.86511405,-78.79864592,23/07/2015,train
myrh,35.64385673,-79.27899945,04/11/2019,train
myrs,32.6092,-116.475,01/03/2014,test
mysu,41.33056393,-85.38360833,19/07/2021,train
mytq,40.960309,-81.111037,07/10/2020,test
myun,35.88334431,-78.94455174,14/02/2017,train
myut,35.66850193,-79.23322366,24/05/2016,train
myvi,38.1602,-121.206,18/05/2021,train
mywg,36.1529,-119.317,22/06/2016,test
mywz,37.6413,-121.229,15/04/2015,train
myzt,35.70158398,-79.17177733,12/02/2013,train
mzcg,41.891667,-83.196667,23/04/2014,test
mzde,37.61429993,-97.62981051,10/07/2018,train
mzdp,37.2583,-120.475,14/07/2021,train
mzey,34.73475,-77.44025,04/11/2013,test
mzhw,35.98,-78.80510853,17/04/2019,train
mzhx,37.515,-121.012,12/05/2020,train
mzig,35.63376977,-79.29773489,24/08/2015,train
mzih,39.21067,-96.97298,25/07/2016,train
mzjr,36.5597,-121.51,28/05/2013,test
mzjz,37.8717,-121.526,08/01/2019,train
mzkk,38.0455,-121.469,05/01/2017,train
mzkt,37.2953,-120.85,12/07/2016,train
mzkw,34.21,-78.92491535,28/08/2018,test
mzlj,35.91461837,-79.19485353,08/10/2014,train
mzlo,35.66560093,-79.23861196,21/08/2017,train
mzlq,35.51,-79.09322688,27/06/2017,train
mzlt,37.3583,-121.067,14/03/2017,train
mzmi,41.56372,-75.70782,23/08/2021,train
mzmp,41.512172,-73.476168,28/07/2018,train
mznx,40.859,-75.6193,19/09/2019,train
mzob,35.64784893,-79.27158436,18/10/2017,train
mzoc,37.14307,-95.28904,09/08/2021,train
mzos,35.13,-78.72407737,29/09/2019,test
mzpg,35.67246752,-79.22585801,08/11/2021,train
mzph,35.98,-78.78099803,25/10/2017,train
mzqf,38.38889,-97.09306,07/07/2014,train
mzqi,40.91027,-79.221386,12/07/2017,test
mzqz,38.70782502,-75.08086667,05/07/2018,train
mzrk,35.64058312,-79.28507982,09/09/2021,train
mzse,39.1766,-122.189,03/12/2014,train
mztb,36.9634,-121.491,29/09/2020,test
mztv,35.63145429,-79.30203564,20/05/2015,train
